EnsEMBL_Gene_ID	21PT
ENSG00000100426	168.1450874718
ENSG00000207496	0.0000000000
ENSG00000207497	0.0000000000
ENSG00000207498	1.6744056437
ENSG00000207499	0.0000000000
ENSG00000207500	0.0000000000
ENSG00000207501	4.3277731236
ENSG00000207502	0.0000000000
ENSG00000207503	0.0000000000
ENSG00000207504	0.0000000000
ENSG00000207505	0.0000000000
ENSG00000100427	0.0000000000
ENSG00000207507	0.0000000000
ENSG00000207508	0.0000000000
ENSG00000207510	0.0000000000
ENSG00000207511	0.0000000000
ENSG00000207512	0.0000000000
ENSG00000207513	0.0000000000
ENSG00000207514	0.0000000000
ENSG00000207515	0.0000000000
ENSG00000207516	0.0000000000
ENSG00000207518	0.0000000000
ENSG00000100429	125.4225020110
ENSG00000207519	0.0000000000
ENSG00000207521	0.0000000000
ENSG00000207523	0.0000000000
ENSG00000207524	0.0000000000
ENSG00000207525	3.5477505718
ENSG00000207546	0.0000000000
ENSG00000207547	44.3801829196
ENSG00000207548	0.0000000000
ENSG00000207549	0.0000000000
ENSG00000207550	0.0000000000
ENSG00000100433	0.0000000000
ENSG00000207551	0.0000000000
ENSG00000207552	0.0000000000
ENSG00000207553	0.0000000000
ENSG00000207554	5.5030879930
ENSG00000207555	0.0000000000
ENSG00000207556	0.0000000000
ENSG00000207558	0.0000000000
ENSG00000207559	0.0000000000
ENSG00000207560	0.0000000000
ENSG00000207561	3.6094788326
ENSG00000100439	217.8934694367
ENSG00000207562	0.0000000000
ENSG00000207563	0.0000000000
ENSG00000207567	0.0000000000
ENSG00000207568	0.0000000000
ENSG00000207569	0.0000000000
ENSG00000207570	0.0000000000
ENSG00000207571	0.0000000000
ENSG00000207572	0.0000000000
ENSG00000207573	0.0000000000
ENSG00000207574	0.0000000000
ENSG00000100441	214.1951390145
ENSG00000207575	0.0000000000
ENSG00000207577	0.0000000000
ENSG00000207578	0.0000000000
ENSG00000207579	0.0000000000
ENSG00000207580	0.0000000000
ENSG00000207581	0.0000000000
ENSG00000207582	0.0000000000
ENSG00000207583	0.0000000000
ENSG00000207584	0.0000000000
ENSG00000207585	0.0000000000
ENSG00000009307	953.2758168005
ENSG00000100442	215.5931180777
ENSG00000207586	0.0000000000
ENSG00000207587	0.0000000000
ENSG00000207588	1.7916140387
ENSG00000207589	0.0000000000
ENSG00000207590	0.0000000000
ENSG00000207594	0.0000000000
ENSG00000207595	0.0000000000
ENSG00000207596	0.0000000000
ENSG00000207597	0.0000000000
ENSG00000207598	0.0000000000
ENSG00000100445	119.8934419113
ENSG00000207599	0.0000000000
ENSG00000207600	0.0000000000
ENSG00000207601	0.0000000000
ENSG00000207602	0.0000000000
ENSG00000207603	1.6287400352
ENSG00000207604	0.0000000000
ENSG00000207605	0.0000000000
ENSG00000207606	0.0000000000
ENSG00000207607	0.0000000000
ENSG00000207608	0.0000000000
ENSG00000100448	0.0000000000
ENSG00000207609	0.0000000000
ENSG00000207610	0.0000000000
ENSG00000207611	0.0000000000
ENSG00000207612	0.0000000000
ENSG00000207613	0.0000000000
ENSG00000207614	0.0000000000
ENSG00000207615	0.0000000000
ENSG00000207616	0.0000000000
ENSG00000207617	0.0000000000
ENSG00000207618	0.0000000000
ENSG00000100450	0.0000000000
ENSG00000207619	0.0000000000
ENSG00000207620	0.0000000000
ENSG00000207621	0.0000000000
ENSG00000207622	0.0000000000
ENSG00000207623	13.0299202818
ENSG00000207624	0.0000000000
ENSG00000207625	0.0000000000
ENSG00000207626	0.0000000000
ENSG00000207627	0.0000000000
ENSG00000207628	0.0000000000
ENSG00000100453	0.0000000000
ENSG00000207629	0.0000000000
ENSG00000207630	0.0000000000
ENSG00000207631	7.2388446010
ENSG00000207632	0.0000000000
ENSG00000207633	0.0000000000
ENSG00000207634	0.0000000000
ENSG00000207635	0.0000000000
ENSG00000207636	0.0000000000
ENSG00000207637	0.0000000000
ENSG00000207638	0.0000000000
ENSG00000100461	473.7508576257
ENSG00000207639	0.0000000000
ENSG00000207641	0.0000000000
ENSG00000207642	0.0000000000
ENSG00000207643	1.9264667083
ENSG00000207644	0.0000000000
ENSG00000207645	0.0000000000
ENSG00000207646	0.0000000000
ENSG00000207647	0.0000000000
ENSG00000207648	0.0000000000
ENSG00000207649	0.0000000000
ENSG00000100462	1020.8536074387
ENSG00000207650	10.7979910345
ENSG00000207651	0.0000000000
ENSG00000207652	53.2363947145
ENSG00000207653	0.0000000000
ENSG00000207654	0.0000000000
ENSG00000207655	0.0000000000
ENSG00000207656	0.0000000000
ENSG00000207688	0.0000000000
ENSG00000207689	0.0000000000
ENSG00000207690	0.0000000000
ENSG00000100473	14.1530487105
ENSG00000207691	0.0000000000
ENSG00000207692	0.0000000000
ENSG00000207693	0.0000000000
ENSG00000207694	0.0000000000
ENSG00000207695	0.0000000000
ENSG00000207696	1.8470247822
ENSG00000207697	0.0000000000
ENSG00000207698	0.0000000000
ENSG00000207699	0.0000000000
ENSG00000207700	0.0000000000
ENSG00000100478	7.8904540618
ENSG00000207701	0.0000000000
ENSG00000207702	0.0000000000
ENSG00000207703	0.0000000000
ENSG00000207704	0.0000000000
ENSG00000207705	0.0000000000
ENSG00000207706	0.0000000000
ENSG00000207707	0.0000000000
ENSG00000207708	0.0000000000
ENSG00000207709	0.0000000000
ENSG00000207710	0.0000000000
ENSG00000100479	30.0532313950
ENSG00000207711	0.0000000000
ENSG00000207712	0.0000000000
ENSG00000207713	0.0000000000
ENSG00000207714	0.0000000000
ENSG00000207715	0.0000000000
ENSG00000207716	0.0000000000
ENSG00000207717	0.0000000000
ENSG00000207718	0.0000000000
ENSG00000207719	0.0000000000
ENSG00000207720	0.0000000000
ENSG00000009335	114.2011083604
ENSG00000100483	12.8007771613
ENSG00000207721	0.0000000000
ENSG00000207722	0.0000000000
ENSG00000207723	0.0000000000
ENSG00000207724	0.0000000000
ENSG00000207725	0.0000000000
ENSG00000207726	0.0000000000
ENSG00000207727	17.9161403875
ENSG00000207728	0.0000000000
ENSG00000207729	0.0000000000
ENSG00000207730	0.0000000000
ENSG00000100485	28.9739683657
ENSG00000207731	0.0000000000
ENSG00000207732	0.0000000000
ENSG00000207733	1.8097111502
ENSG00000207734	0.0000000000
ENSG00000207735	0.0000000000
ENSG00000207736	0.0000000000
ENSG00000207737	0.0000000000
ENSG00000207738	0.0000000000
ENSG00000207739	0.0000000000
ENSG00000207740	3.6563551811
ENSG00000100490	12.7497132035
ENSG00000207741	0.0000000000
ENSG00000207742	0.0000000000
ENSG00000207743	0.0000000000
ENSG00000207744	0.0000000000
ENSG00000207745	0.0000000000
ENSG00000207746	0.0000000000
ENSG00000207747	0.0000000000
ENSG00000207748	0.0000000000
ENSG00000207749	0.0000000000
ENSG00000207750	0.0000000000
ENSG00000100503	65.2281005947
ENSG00000207751	2.1848951692
ENSG00000207752	0.0000000000
ENSG00000207753	0.0000000000
ENSG00000207754	0.0000000000
ENSG00000207755	0.0000000000
ENSG00000207756	0.0000000000
ENSG00000207757	0.0000000000
ENSG00000207758	0.0000000000
ENSG00000207759	0.0000000000
ENSG00000207761	0.0000000000
ENSG00000100504	233.7109136741
ENSG00000207762	0.0000000000
ENSG00000207763	0.0000000000
ENSG00000207764	0.0000000000
ENSG00000207765	0.0000000000
ENSG00000207766	0.0000000000
ENSG00000207767	0.0000000000
ENSG00000207768	0.0000000000
ENSG00000207769	0.0000000000
ENSG00000207770	1.8859095145
ENSG00000207771	0.0000000000
ENSG00000100505	0.0636791910
ENSG00000207773	0.0000000000
ENSG00000207775	0.0000000000
ENSG00000207776	0.0000000000
ENSG00000207777	0.0000000000
ENSG00000207778	0.0000000000
ENSG00000207779	0.0000000000
ENSG00000207780	0.0000000000
ENSG00000207781	0.0000000000
ENSG00000207782	0.0000000000
ENSG00000207783	1.9059723816
ENSG00000100519	137.1103895204
ENSG00000207784	0.0000000000
ENSG00000207785	0.0000000000
ENSG00000207786	0.0000000000
ENSG00000207787	0.0000000000
ENSG00000207788	0.0000000000
ENSG00000207789	0.0000000000
ENSG00000207790	0.0000000000
ENSG00000207791	0.0000000000
ENSG00000207792	0.0000000000
ENSG00000207793	0.0000000000
ENSG00000100522	228.3823223768
ENSG00000207794	0.0000000000
ENSG00000207795	0.0000000000
ENSG00000207797	0.0000000000
ENSG00000207798	0.0000000000
ENSG00000207799	0.0000000000
ENSG00000207800	0.0000000000
ENSG00000207802	0.0000000000
ENSG00000207803	0.0000000000
ENSG00000207804	0.0000000000
ENSG00000207805	0.0000000000
ENSG00000100523	24.9319513321
ENSG00000207806	0.0000000000
ENSG00000207807	0.0000000000
ENSG00000207808	0.0000000000
ENSG00000207809	0.0000000000
ENSG00000207810	0.0000000000
ENSG00000207811	0.0000000000
ENSG00000207812	0.0000000000
ENSG00000207813	0.0000000000
ENSG00000207814	0.0000000000
ENSG00000207815	0.0000000000
ENSG00000100526	252.8764444569
ENSG00000207816	0.0000000000
ENSG00000207817	13.7816464520
ENSG00000207818	0.0000000000
ENSG00000207819	0.0000000000
ENSG00000207820	0.0000000000
ENSG00000207821	0.0000000000
ENSG00000207825	0.0000000000
ENSG00000207826	0.0000000000
ENSG00000207827	0.0000000000
ENSG00000207830	0.0000000000
ENSG00000009413	14.7127557266
ENSG00000100528	535.8032100561
ENSG00000207832	0.0000000000
ENSG00000207833	0.0000000000
ENSG00000207834	0.0000000000
ENSG00000207835	0.0000000000
ENSG00000207836	0.0000000000
ENSG00000207837	0.0000000000
ENSG00000207838	0.0000000000
ENSG00000207839	0.0000000000
ENSG00000207844	0.0000000000
ENSG00000207846	0.0000000000
ENSG00000100532	7.6714639704
ENSG00000207849	0.0000000000
ENSG00000207857	0.0000000000
ENSG00000207858	0.0000000000
ENSG00000207861	0.0000000000
ENSG00000207862	0.0000000000
ENSG00000207863	0.0000000000
ENSG00000207864	0.0000000000
ENSG00000207865	0.0000000000
ENSG00000207866	0.0000000000
ENSG00000207867	0.0000000000
ENSG00000100554	191.6968083167
ENSG00000207868	0.0000000000
ENSG00000207869	0.0000000000
ENSG00000207870	0.0000000000
ENSG00000207871	0.0000000000
ENSG00000207873	0.0000000000
ENSG00000207874	0.0000000000
ENSG00000207875	0.0000000000
ENSG00000207895	0.0000000000
ENSG00000207922	0.0000000000
ENSG00000207923	0.0000000000
ENSG00000100557	0.8350013247
ENSG00000207924	0.0000000000
ENSG00000207925	0.0000000000
ENSG00000207926	0.0000000000
ENSG00000207927	0.0000000000
ENSG00000207928	0.0000000000
ENSG00000207929	0.0000000000
ENSG00000207930	0.0000000000
ENSG00000207931	0.0000000000
ENSG00000207932	0.0000000000
ENSG00000207933	0.0000000000
ENSG00000100558	400.2348930505
ENSG00000207934	0.0000000000
ENSG00000207935	0.0000000000
ENSG00000207936	0.0000000000
ENSG00000207937	0.0000000000
ENSG00000207938	0.0000000000
ENSG00000207939	0.0000000000
ENSG00000207940	0.0000000000
ENSG00000207941	0.0000000000
ENSG00000207942	0.0000000000
ENSG00000207943	0.0000000000
ENSG00000100564	35.4620228186
ENSG00000207944	0.0000000000
ENSG00000207945	1.7916140387
ENSG00000207946	0.0000000000
ENSG00000207947	0.0000000000
ENSG00000207948	0.0000000000
ENSG00000207949	0.0000000000
ENSG00000207950	0.0000000000
ENSG00000207951	0.0000000000
ENSG00000207952	0.0000000000
ENSG00000207953	0.0000000000
ENSG00000100565	0.0000000000
ENSG00000207954	0.0000000000
ENSG00000207955	0.0000000000
ENSG00000207956	0.0000000000
ENSG00000207957	0.0000000000
ENSG00000207958	7.0034183767
ENSG00000207959	0.0000000000
ENSG00000207960	0.0000000000
ENSG00000207961	0.0000000000
ENSG00000207962	0.0000000000
ENSG00000207963	0.0000000000
ENSG00000100567	761.6706269357
ENSG00000207964	0.0000000000
ENSG00000207965	0.0000000000
ENSG00000207966	0.0000000000
ENSG00000207967	0.0000000000
ENSG00000207968	0.0000000000
ENSG00000207969	0.0000000000
ENSG00000207970	0.0000000000
ENSG00000207971	0.0000000000
ENSG00000207972	0.0000000000
ENSG00000207973	1.7865097252
ENSG00000100568	665.7198716906
ENSG00000207974	0.0000000000
ENSG00000207975	0.0000000000
ENSG00000207976	0.0000000000
ENSG00000207977	0.0000000000
ENSG00000207978	0.0000000000
ENSG00000207979	0.0000000000
ENSG00000207980	0.0000000000
ENSG00000207981	0.0000000000
ENSG00000207982	0.0000000000
ENSG00000207983	0.0000000000
ENSG00000100575	236.4866758130
ENSG00000207984	0.0000000000
ENSG00000207985	39.8630418879
ENSG00000207986	0.0000000000
ENSG00000207987	0.0000000000
ENSG00000207988	0.0000000000
ENSG00000207989	0.0000000000
ENSG00000207990	0.0000000000
ENSG00000207991	0.0000000000
ENSG00000207992	0.0000000000
ENSG00000207993	0.0000000000
ENSG00000009694	18.2764657112
ENSG00000100577	169.8553727566
ENSG00000207994	0.0000000000
ENSG00000207995	0.0000000000
ENSG00000207996	0.0000000000
ENSG00000207997	0.0000000000
ENSG00000208000	0.0000000000
ENSG00000208001	0.0000000000
ENSG00000208002	0.0000000000
ENSG00000208003	0.0000000000
ENSG00000208004	0.0000000000
ENSG00000208005	0.0000000000
ENSG00000100578	52.1221513714
ENSG00000208006	0.0000000000
ENSG00000208007	0.0000000000
ENSG00000208008	0.0000000000
ENSG00000208009	0.0000000000
ENSG00000208010	0.0000000000
ENSG00000208011	0.0000000000
ENSG00000208012	0.0000000000
ENSG00000208013	0.0000000000
ENSG00000208014	0.0000000000
ENSG00000208015	0.0000000000
ENSG00000100580	89.3588383109
ENSG00000208016	0.0000000000
ENSG00000208017	0.0000000000
ENSG00000208018	0.0000000000
ENSG00000208022	0.0000000000
ENSG00000208023	0.0000000000
ENSG00000208024	0.0000000000
ENSG00000208025	0.0000000000
ENSG00000208027	0.0000000000
ENSG00000208028	0.0000000000
ENSG00000208032	0.0000000000
ENSG00000100583	1.3231598940
ENSG00000208033	0.0000000000
ENSG00000208034	0.0000000000
ENSG00000208035	0.0000000000
ENSG00000208036	6.4706510781
ENSG00000208037	0.0000000000
ENSG00000208038	0.0000000000
ENSG00000208039	0.0000000000
ENSG00000208040	0.0000000000
ENSG00000208041	0.0000000000
ENSG00000208042	0.0000000000
ENSG00000100591	1701.0070439924
ENSG00000208043	0.0000000000
ENSG00000208046	0.0000000000
ENSG00000208047	0.6012127647
ENSG00000208048	0.0000000000
ENSG00000208049	0.0000000000
ENSG00000208050	0.0000000000
ENSG00000208051	0.0000000000
ENSG00000208052	0.0000000000
ENSG00000208053	4.2617942843
ENSG00000208054	0.0000000000
ENSG00000100592	34.9626467538
ENSG00000208055	0.0000000000
ENSG00000208056	0.0000000000
ENSG00000208057	0.0000000000
ENSG00000208058	8490.5336123051
ENSG00000208059	0.0000000000
ENSG00000208060	0.0000000000
ENSG00000208062	0.0000000000
ENSG00000208064	0.0000000000
ENSG00000208065	0.0000000000
ENSG00000208066	0.0000000000
ENSG00000100593	0.0516243874
ENSG00000208067	0.0000000000
ENSG00000208068	0.0000000000
ENSG00000208070	0.0000000000
ENSG00000208071	0.0000000000
ENSG00000208072	0.0000000000
ENSG00000208073	0.0000000000
ENSG00000208074	0.0000000000
ENSG00000208075	0.0000000000
ENSG00000208076	0.0000000000
ENSG00000208077	0.0000000000
ENSG00000100596	28.1775467810
ENSG00000208078	0.0000000000
ENSG00000208079	0.0000000000
ENSG00000208080	0.0000000000
ENSG00000208081	0.0000000000
ENSG00000208082	0.0000000000
ENSG00000208083	0.0000000000
ENSG00000208084	0.0000000000
ENSG00000208086	0.0000000000
ENSG00000208087	0.0000000000
ENSG00000208088	0.0000000000
ENSG00000100599	86.8440863157
ENSG00000208089	0.0000000000
ENSG00000208090	0.0000000000
ENSG00000208091	0.0000000000
ENSG00000208092	0.0000000000
ENSG00000208094	0.0000000000
ENSG00000208096	0.0000000000
ENSG00000208097	0.0000000000
ENSG00000208098	36.0344901175
ENSG00000208099	0.0000000000
ENSG00000208100	0.0000000000
ENSG00000100600	339.2931619702
ENSG00000208101	0.0000000000
ENSG00000208102	0.0000000000
ENSG00000208103	0.0000000000
ENSG00000208104	0.0000000000
ENSG00000208105	0.0000000000
ENSG00000208106	0.0000000000
ENSG00000208107	0.0000000000
ENSG00000208108	0.0000000000
ENSG00000208109	0.0000000000
ENSG00000208110	0.0000000000
ENSG00000002586	328.0627287432
ENSG00000009709	21.8683097916
ENSG00000100601	35.6136937326
ENSG00000208111	0.0000000000
ENSG00000208112	0.0000000000
ENSG00000208113	0.0000000000
ENSG00000208115	0.0000000000
ENSG00000208117	0.0000000000
ENSG00000208118	0.0000000000
ENSG00000208119	0.0000000000
ENSG00000208120	0.9094487506
ENSG00000208121	0.0000000000
ENSG00000208122	0.0000000000
ENSG00000100603	91.2487444432
ENSG00000208123	0.0000000000
ENSG00000208124	0.0000000000
ENSG00000208126	0.0000000000
ENSG00000208127	0.0000000000
ENSG00000208128	0.0000000000
ENSG00000208129	0.0000000000
ENSG00000208130	0.0000000000
ENSG00000208131	0.0000000000
ENSG00000208132	0.0000000000
ENSG00000208133	0.0000000000
ENSG00000100604	0.6932463020
ENSG00000208134	0.0000000000
ENSG00000208135	0.0000000000
ENSG00000208137	0.0000000000
ENSG00000208138	0.0000000000
ENSG00000208139	0.0000000000
ENSG00000208140	0.0000000000
ENSG00000208142	0.0000000000
ENSG00000208143	0.0000000000
ENSG00000208144	0.0000000000
ENSG00000208145	0.0000000000
ENSG00000100605	699.2977217509
ENSG00000208146	0.0000000000
ENSG00000208147	0.0000000000
ENSG00000208148	0.0000000000
ENSG00000208149	0.0000000000
ENSG00000208150	0.0000000000
ENSG00000208151	4.1186529626
ENSG00000208152	0.0000000000
ENSG00000208153	0.0000000000
ENSG00000208155	0.0000000000
ENSG00000208156	0.0000000000
ENSG00000100612	984.4842346570
ENSG00000208157	0.0000000000
ENSG00000208158	0.0000000000
ENSG00000208159	0.0000000000
ENSG00000208160	0.0000000000
ENSG00000208161	0.0000000000
ENSG00000208162	0.0000000000
ENSG00000208163	0.0000000000
ENSG00000208165	0.0000000000
ENSG00000208167	0.0000000000
ENSG00000208170	0.0000000000
ENSG00000100614	218.7945825798
ENSG00000208171	0.0000000000
ENSG00000208172	0.0000000000
ENSG00000208174	0.0000000000
ENSG00000208175	0.0000000000
ENSG00000208176	1.2617000273
ENSG00000208177	0.0000000000
ENSG00000208178	0.0000000000
ENSG00000208179	0.0000000000
ENSG00000208180	0.0000000000
ENSG00000208181	0.0000000000
ENSG00000100625	82.9921953326
ENSG00000208183	0.0000000000
ENSG00000208184	0.0000000000
ENSG00000208185	0.0000000000
ENSG00000208186	0.0000000000
ENSG00000208189	0.0000000000
ENSG00000208190	0.0000000000
ENSG00000208191	0.0000000000
ENSG00000208192	2.5840587098
ENSG00000208193	0.0000000000
ENSG00000208194	0.0000000000
ENSG00000100626	0.4914679563
ENSG00000208195	0.0000000000
ENSG00000208196	0.0000000000
ENSG00000208197	0.0000000000
ENSG00000208199	0.0000000000
ENSG00000208200	0.0000000000
ENSG00000208201	0.0000000000
ENSG00000208202	0.0000000000
ENSG00000208203	0.0000000000
ENSG00000208204	0.0000000000
ENSG00000208205	0.0000000000
ENSG00000100628	1.1090991917
ENSG00000208206	0.0000000000
ENSG00000208207	0.7282983897
ENSG00000208208	0.0000000000
ENSG00000208209	0.0000000000
ENSG00000208210	0.0000000000
ENSG00000208211	0.0000000000
ENSG00000208212	0.0000000000
ENSG00000208213	0.0000000000
ENSG00000208214	0.0000000000
ENSG00000208216	0.0000000000
ENSG00000100629	20.2747608687
ENSG00000208217	0.0000000000
ENSG00000208218	0.0000000000
ENSG00000208219	0.0000000000
ENSG00000208220	0.0000000000
ENSG00000208221	0.0000000000
ENSG00000208222	2.4211000523
ENSG00000208224	0.0000000000
ENSG00000208225	0.0000000000
ENSG00000208226	0.0000000000
ENSG00000208227	0.0000000000
ENSG00000009724	1.5899761538
ENSG00000100632	1073.2971306900
ENSG00000208228	0.0000000000
ENSG00000208229	0.0000000000
ENSG00000208230	0.0000000000
ENSG00000208231	0.0000000000
ENSG00000208232	0.0000000000
ENSG00000208233	0.0000000000
ENSG00000208234	0.0000000000
ENSG00000208235	0.0000000000
ENSG00000208236	0.0000000000
ENSG00000208237	0.0000000000
ENSG00000100644	1131.1671866747
ENSG00000208239	0.0000000000
ENSG00000208240	0.0000000000
ENSG00000208241	0.0000000000
ENSG00000208242	0.0000000000
ENSG00000208243	0.0000000000
ENSG00000208244	0.0000000000
ENSG00000208245	0.0000000000
ENSG00000208246	0.0000000000
ENSG00000208247	0.0000000000
ENSG00000208248	0.0000000000
ENSG00000100647	106.8491117627
ENSG00000208251	0.0000000000
ENSG00000208252	0.0000000000
ENSG00000208253	0.0000000000
ENSG00000208254	0.0000000000
ENSG00000208255	0.0000000000
ENSG00000208256	0.0000000000
ENSG00000208257	0.0000000000
ENSG00000208258	0.0000000000
ENSG00000208259	0.0000000000
ENSG00000208260	0.0000000000
ENSG00000100650	525.8562082894
ENSG00000208261	0.0000000000
ENSG00000208263	0.0000000000
ENSG00000208264	0.0000000000
ENSG00000208265	0.0000000000
ENSG00000208266	0.0000000000
ENSG00000208267	0.0000000000
ENSG00000208268	0.0000000000
ENSG00000208269	0.0000000000
ENSG00000208270	0.0000000000
ENSG00000208271	0.0000000000
ENSG00000100652	0.4495894702
ENSG00000208272	0.0000000000
ENSG00000208273	0.0000000000
ENSG00000208274	0.0000000000
ENSG00000208275	0.0000000000
ENSG00000208276	0.0000000000
ENSG00000208277	0.0000000000
ENSG00000208278	0.0000000000
ENSG00000208279	0.0000000000
ENSG00000208280	0.0000000000
ENSG00000208281	0.0000000000
ENSG00000100664	179.8465161761
ENSG00000208282	0.0000000000
ENSG00000208283	0.0000000000
ENSG00000208284	0.0000000000
ENSG00000208285	0.0000000000
ENSG00000208286	0.0000000000
ENSG00000208287	0.0000000000
ENSG00000208289	0.0000000000
ENSG00000208290	0.0000000000
ENSG00000208291	0.0000000000
ENSG00000208292	0.0000000000
ENSG00000100665	0.0000000000
ENSG00000208293	0.0000000000
ENSG00000208294	0.0000000000
ENSG00000208295	0.6786416813
ENSG00000208297	0.0000000000
ENSG00000208298	0.0000000000
ENSG00000208301	0.0000000000
ENSG00000208302	0.0000000000
ENSG00000208303	0.0000000000
ENSG00000208304	0.0000000000
ENSG00000208305	0.0000000000
ENSG00000100678	0.0000000000
ENSG00000208306	0.0000000000
ENSG00000208307	0.0000000000
ENSG00000208308	1.3996984678
ENSG00000208309	0.0000000000
ENSG00000208310	0.0000000000
ENSG00000208311	0.0000000000
ENSG00000208312	0.0000000000
ENSG00000208313	0.0000000000
ENSG00000208315	0.0000000000
ENSG00000208316	0.0000000000
ENSG00000100697	41.3244250448
ENSG00000208317	0.0000000000
ENSG00000208318	0.0000000000
ENSG00000208319	0.0000000000
ENSG00000208320	0.0000000000
ENSG00000208321	0.0000000000
ENSG00000208322	0.0000000000
ENSG00000208323	0.0000000000
ENSG00000208324	0.0000000000
ENSG00000208325	0.0000000000
ENSG00000208326	0.0000000000
ENSG00000100711	127.2875058861
ENSG00000208327	0.0000000000
ENSG00000208328	0.0000000000
ENSG00000208329	0.0000000000
ENSG00000208331	0.0000000000
ENSG00000208332	0.0000000000
ENSG00000208333	0.0000000000
ENSG00000208334	0.0000000000
ENSG00000208336	0.0000000000
ENSG00000208337	0.0000000000
ENSG00000208338	0.0000000000
ENSG00000009765	0.0471725655
ENSG00000100714	1029.4157223012
ENSG00000208339	0.0000000000
ENSG00000208341	0.0000000000
ENSG00000208342	0.0000000000
ENSG00000208343	0.0000000000
ENSG00000208345	0.0000000000
ENSG00000208346	0.0000000000
ENSG00000208348	0.0000000000
ENSG00000208349	0.0000000000
ENSG00000208350	0.0000000000
ENSG00000208351	0.0000000000
ENSG00000100721	0.0000000000
ENSG00000208352	0.0000000000
ENSG00000208354	0.0000000000
ENSG00000208355	0.0000000000
ENSG00000208356	0.0000000000
ENSG00000208357	0.0000000000
ENSG00000208359	0.0000000000
ENSG00000208360	0.0000000000
ENSG00000208361	0.0000000000
ENSG00000208362	0.0000000000
ENSG00000208363	0.0000000000
ENSG00000100722	58.3650502000
ENSG00000208364	0.0000000000
ENSG00000208365	0.0000000000
ENSG00000208366	0.0000000000
ENSG00000208367	0.0000000000
ENSG00000208368	0.0000000000
ENSG00000208369	0.0000000000
ENSG00000208370	0.0000000000
ENSG00000208371	0.0000000000
ENSG00000208372	0.0000000000
ENSG00000208373	0.0000000000
ENSG00000100726	297.6215063861
ENSG00000208374	0.0000000000
ENSG00000208376	0.0000000000
ENSG00000208377	0.0000000000
ENSG00000208378	0.0000000000
ENSG00000208379	0.0000000000
ENSG00000208380	0.0000000000
ENSG00000208381	0.0000000000
ENSG00000208382	0.0000000000
ENSG00000208383	0.0000000000
ENSG00000208384	0.0000000000
ENSG00000100731	50.8180655602
ENSG00000208385	0.0000000000
ENSG00000208386	0.0000000000
ENSG00000208387	0.0000000000
ENSG00000208388	0.0000000000
ENSG00000208390	0.0000000000
ENSG00000208391	0.0000000000
ENSG00000208393	0.0000000000
ENSG00000208394	0.0000000000
ENSG00000208395	0.0000000000
ENSG00000208396	0.0000000000
ENSG00000100739	1.6497659917
ENSG00000208397	0.0000000000
ENSG00000208398	0.0000000000
ENSG00000208399	0.0000000000
ENSG00000208400	0.0000000000
ENSG00000208401	0.0000000000
ENSG00000208402	0.0000000000
ENSG00000208403	0.0000000000
ENSG00000208405	0.0000000000
ENSG00000208406	0.0000000000
ENSG00000208407	0.0000000000
ENSG00000100744	23.1241654357
ENSG00000208408	0.0000000000
ENSG00000208409	0.0000000000
ENSG00000208410	0.0000000000
ENSG00000208411	0.0000000000
ENSG00000208414	0.0000000000
ENSG00000208415	0.0000000000
ENSG00000208416	0.0000000000
ENSG00000208417	0.0000000000
ENSG00000208418	0.0000000000
ENSG00000208419	0.0000000000
ENSG00000100749	49.9038114473
ENSG00000208420	0.0000000000
ENSG00000208422	0.0000000000
ENSG00000208423	0.0000000000
ENSG00000208424	0.0000000000
ENSG00000208425	0.0000000000
ENSG00000208426	0.0000000000
ENSG00000208427	0.0000000000
ENSG00000208430	0.0000000000
ENSG00000208431	0.0000000000
ENSG00000208432	0.0000000000
ENSG00000100764	421.2989652024
ENSG00000208433	0.0000000000
ENSG00000208434	0.0000000000
ENSG00000208435	0.0000000000
ENSG00000208439	0.0000000000
ENSG00000208440	0.0000000000
ENSG00000208441	0.0000000000
ENSG00000208442	0.0000000000
ENSG00000208443	0.0000000000
ENSG00000208445	0.0000000000
ENSG00000208446	0.0000000000
ENSG00000100767	5.0969312291
ENSG00000208447	0.0000000000
ENSG00000208449	0.0000000000
ENSG00000208450	0.0000000000
ENSG00000208452	0.0000000000
ENSG00000208453	0.0000000000
ENSG00000208454	0.0000000000
ENSG00000208455	0.0000000000
ENSG00000208456	0.0000000000
ENSG00000208457	2.1585711310
ENSG00000208458	0.0000000000
ENSG00000009780	9.2520082471
ENSG00000100784	1.9408261799
ENSG00000208459	0.0000000000
ENSG00000208460	0.0000000000
ENSG00000208461	0.0000000000
ENSG00000208462	0.0000000000
ENSG00000208463	0.0000000000
ENSG00000208464	0.0000000000
ENSG00000208465	0.0000000000
ENSG00000208466	0.0000000000
ENSG00000208467	0.0000000000
ENSG00000208468	0.0000000000
ENSG00000100796	65.9984196442
ENSG00000208469	0.0000000000
ENSG00000208470	0.0000000000
ENSG00000208471	0.0000000000
ENSG00000208472	0.0000000000
ENSG00000208473	0.0000000000
ENSG00000208474	0.0000000000
ENSG00000208477	0.0000000000
ENSG00000208478	0.0000000000
ENSG00000208479	0.0000000000
ENSG00000208480	0.0000000000
ENSG00000100802	51.9460021435
ENSG00000208481	0.0000000000
ENSG00000208482	3.5832280775
ENSG00000208483	0.0000000000
ENSG00000208484	0.0000000000
ENSG00000208485	0.0000000000
