EnsEMBL_Gene_ID	MDAMB453
ENSG00000210664	0.0000000000
ENSG00000210667	0.0000000000
ENSG00000101825	0.0714167302
ENSG00000210669	0.0000000000
ENSG00000210670	0.0000000000
ENSG00000210673	0.0000000000
ENSG00000210674	0.0000000000
ENSG00000210675	0.0000000000
ENSG00000210677	0.0000000000
ENSG00000210678	0.0000000000
ENSG00000210679	0.0000000000
ENSG00000210680	0.0000000000
ENSG00000210682	0.0000000000
ENSG00000101842	4.0714903188
ENSG00000210683	0.0000000000
ENSG00000210684	0.0000000000
ENSG00000210685	0.0000000000
ENSG00000210686	0.0000000000
ENSG00000210687	0.0000000000
ENSG00000210688	0.0000000000
ENSG00000210689	0.0000000000
ENSG00000210690	0.0000000000
ENSG00000210691	0.0000000000
ENSG00000210692	0.0000000000
ENSG00000101843	143.6168373924
ENSG00000210693	0.0000000000
ENSG00000210694	0.0000000000
ENSG00000210696	0.0000000000
ENSG00000210697	0.0000000000
ENSG00000210698	0.0000000000
ENSG00000210699	0.0000000000
ENSG00000210700	0.0000000000
ENSG00000210702	0.0000000000
ENSG00000210703	8.8343246967
ENSG00000210705	0.0000000000
ENSG00000101844	36.4490453209
ENSG00000210706	0.0000000000
ENSG00000210707	0.0000000000
ENSG00000210708	0.0000000000
ENSG00000210709	0.0000000000
ENSG00000210710	0.0000000000
ENSG00000210711	0.0000000000
ENSG00000210712	0.0000000000
ENSG00000210713	0.0000000000
ENSG00000210714	0.0000000000
ENSG00000210715	0.0000000000
ENSG00000101846	198.1406763963
ENSG00000210716	0.0000000000
ENSG00000210717	0.0000000000
ENSG00000210718	0.0000000000
ENSG00000210719	0.0000000000
ENSG00000210720	0.0000000000
ENSG00000210721	0.0000000000
ENSG00000210722	3.4279020308
ENSG00000210723	0.0000000000
ENSG00000210724	0.0000000000
ENSG00000210725	0.0000000000
ENSG00000101849	122.2435637251
ENSG00000210727	0.0000000000
ENSG00000210728	0.0000000000
ENSG00000210729	0.0000000000
ENSG00000210730	0.0000000000
ENSG00000210731	0.0000000000
ENSG00000210732	0.0000000000
ENSG00000210733	0.0000000000
ENSG00000210734	0.0000000000
ENSG00000210735	0.0000000000
ENSG00000210736	0.0000000000
ENSG00000010319	3.0377780955
ENSG00000101850	13.6054680985
ENSG00000210737	0.0000000000
ENSG00000210739	0.0000000000
ENSG00000210740	0.0000000000
ENSG00000210741	0.0000000000
ENSG00000210742	0.0000000000
ENSG00000210743	0.0000000000
ENSG00000210744	0.0000000000
ENSG00000210745	0.0000000000
ENSG00000210746	0.0000000000
ENSG00000210747	0.0000000000
ENSG00000101856	238.8236982802
ENSG00000210748	0.0000000000
ENSG00000210749	0.0000000000
ENSG00000210750	0.0000000000
ENSG00000210751	0.0000000000
ENSG00000210752	0.0000000000
ENSG00000210753	0.0000000000
ENSG00000210754	0.0000000000
ENSG00000210755	0.0000000000
ENSG00000210760	0.0000000000
ENSG00000210761	0.0000000000
ENSG00000101868	25.8937623763
ENSG00000210762	0.0000000000
ENSG00000210763	0.0000000000
ENSG00000210764	0.0000000000
ENSG00000210765	0.0000000000
ENSG00000210766	0.0000000000
ENSG00000210768	0.0000000000
ENSG00000210769	0.0000000000
ENSG00000210770	0.0000000000
ENSG00000210771	0.0000000000
ENSG00000210772	0.0000000000
ENSG00000101871	1.0258680719
ENSG00000210773	0.0000000000
ENSG00000210774	0.0000000000
ENSG00000210775	0.0000000000
ENSG00000210776	0.0000000000
ENSG00000210777	0.0000000000
ENSG00000210778	0.0000000000
ENSG00000210779	0.0000000000
ENSG00000210780	0.0000000000
ENSG00000210781	0.0000000000
ENSG00000210782	0.0000000000
ENSG00000101882	74.4028060742
ENSG00000210783	5575.4054184136
ENSG00000210784	0.0000000000
ENSG00000210785	0.0000000000
ENSG00000210786	0.0000000000
ENSG00000210787	0.0000000000
ENSG00000210788	0.0000000000
ENSG00000210789	0.0000000000
ENSG00000210790	0.0000000000
ENSG00000210793	0.0000000000
ENSG00000210794	0.0000000000
ENSG00000101883	0.0000000000
ENSG00000210796	0.0000000000
ENSG00000210797	0.0000000000
ENSG00000210798	0.0000000000
ENSG00000210799	0.0000000000
ENSG00000210800	0.0000000000
ENSG00000210801	0.0000000000
ENSG00000210802	0.0000000000
ENSG00000210803	0.0000000000
ENSG00000210804	0.0000000000
ENSG00000210805	0.0000000000
ENSG00000101888	9.8046035181
ENSG00000210807	0.0000000000
ENSG00000210808	0.0000000000
ENSG00000210810	0.0000000000
ENSG00000210811	0.0000000000
ENSG00000210812	0.0000000000
ENSG00000210815	0.0000000000
ENSG00000210816	0.0000000000
ENSG00000210817	0.0000000000
ENSG00000210818	0.0000000000
ENSG00000210819	0.0000000000
ENSG00000101890	0.0000000000
ENSG00000210820	0.0000000000
ENSG00000210823	0.0000000000
ENSG00000210824	0.0000000000
ENSG00000210825	110.5386113465
ENSG00000210826	0.0000000000
ENSG00000210827	0.0000000000
ENSG00000210828	0.0000000000
ENSG00000210829	0.0000000000
ENSG00000210830	0.0000000000
ENSG00000210831	0.0000000000
ENSG00000101892	0.2676505753
ENSG00000210832	0.0000000000
ENSG00000210833	0.0000000000
ENSG00000210834	14.0824935979
ENSG00000210835	0.0000000000
ENSG00000210837	0.0000000000
ENSG00000210838	0.0000000000
ENSG00000210839	0.0000000000
ENSG00000210840	0.0000000000
ENSG00000210841	0.0000000000
ENSG00000210842	0.0000000000
ENSG00000101898	28.0161821731
ENSG00000210843	0.0000000000
ENSG00000210844	0.0000000000
ENSG00000210845	131691.1403908133
ENSG00000210846	0.0000000000
ENSG00000210847	0.0000000000
ENSG00000210848	0.0000000000
ENSG00000210849	0.0000000000
ENSG00000210850	0.0000000000
ENSG00000210851	0.0000000000
ENSG00000210852	0.0000000000
ENSG00000010322	304.6839557261
ENSG00000101901	23.2157432956
ENSG00000210853	0.0000000000
ENSG00000210854	0.0000000000
ENSG00000210855	0.0000000000
ENSG00000210856	0.0000000000
ENSG00000210857	0.0000000000
ENSG00000210858	0.0000000000
ENSG00000210859	0.0000000000
ENSG00000210860	0.0000000000
ENSG00000210863	0.0000000000
ENSG00000210864	0.0000000000
ENSG00000101911	29.2489954844
ENSG00000210865	0.0000000000
ENSG00000210866	0.0000000000
ENSG00000210868	0.0000000000
ENSG00000210869	0.0000000000
ENSG00000210870	1.2058345491
ENSG00000210871	0.0000000000
ENSG00000210872	0.0000000000
ENSG00000210873	0.0000000000
ENSG00000210874	0.0000000000
ENSG00000210875	0.0000000000
ENSG00000101916	0.0000000000
ENSG00000210876	0.0000000000
ENSG00000210877	0.0000000000
ENSG00000210878	4.6163962937
ENSG00000210879	0.0000000000
ENSG00000210880	0.0000000000
ENSG00000210881	0.0000000000
ENSG00000210882	0.0000000000
ENSG00000210883	0.0000000000
ENSG00000210884	0.0000000000
ENSG00000210885	0.0000000000
ENSG00000101928	13.0004624096
ENSG00000210886	0.0000000000
ENSG00000210887	0.0000000000
ENSG00000210888	0.0000000000
ENSG00000210889	0.0000000000
ENSG00000210891	0.0000000000
ENSG00000210893	0.0000000000
ENSG00000210896	0.0000000000
ENSG00000210897	0.0000000000
ENSG00000210898	0.0000000000
ENSG00000210899	0.0000000000
ENSG00000101935	36.9756289888
ENSG00000210900	0.0000000000
ENSG00000210901	0.0000000000
ENSG00000210902	0.0000000000
ENSG00000210904	0.0000000000
ENSG00000210905	0.0000000000
ENSG00000210906	0.0000000000
ENSG00000210908	0.0000000000
ENSG00000210910	0.0000000000
ENSG00000210912	0.0000000000
ENSG00000210913	0.0000000000
ENSG00000101938	0.1787791509
ENSG00000210914	0.0000000000
ENSG00000210915	0.0000000000
ENSG00000210916	0.0000000000
ENSG00000210917	0.0000000000
ENSG00000210918	0.0000000000
ENSG00000210919	0.0000000000
ENSG00000210920	0.0000000000
ENSG00000210921	0.0000000000
ENSG00000210922	0.0000000000
ENSG00000210923	0.0000000000
ENSG00000101940	327.3844413668
ENSG00000210924	0.0000000000
ENSG00000210925	0.0000000000
ENSG00000210926	0.0000000000
ENSG00000210927	0.0000000000
ENSG00000210928	0.0000000000
ENSG00000210929	0.0000000000
ENSG00000210930	0.0000000000
ENSG00000210931	0.0000000000
ENSG00000210932	0.0000000000
ENSG00000210933	0.0000000000
ENSG00000101945	199.4280288862
ENSG00000210934	0.0000000000
ENSG00000210935	0.0000000000
ENSG00000210936	0.0000000000
ENSG00000210937	0.0000000000
ENSG00000210938	0.0000000000
ENSG00000210939	0.0000000000
ENSG00000210940	0.0000000000
ENSG00000210941	0.0000000000
ENSG00000210944	0.0000000000
ENSG00000210946	2.1855751203
ENSG00000101951	0.0000000000
ENSG00000210948	0.0000000000
ENSG00000210949	0.0000000000
ENSG00000210950	0.0000000000
ENSG00000210951	0.0000000000
ENSG00000210952	0.0000000000
ENSG00000210953	0.0000000000
ENSG00000210954	0.0000000000
ENSG00000210955	0.0000000000
ENSG00000210956	0.0000000000
ENSG00000210957	0.0000000000
ENSG00000101955	0.7060801095
ENSG00000210958	0.0000000000
ENSG00000210959	0.0000000000
ENSG00000210960	0.0000000000
ENSG00000210961	0.0000000000
ENSG00000210962	0.0000000000
ENSG00000210963	0.0000000000
ENSG00000210964	0.0000000000
ENSG00000210965	0.0000000000
ENSG00000210966	0.0000000000
ENSG00000210967	0.0000000000
ENSG00000010327	0.0882614890
ENSG00000101958	0.0000000000
ENSG00000210968	0.0000000000
ENSG00000210970	0.0000000000
ENSG00000210972	0.0000000000
ENSG00000210973	0.0000000000
ENSG00000210974	0.0000000000
ENSG00000210975	0.0000000000
ENSG00000210976	0.0000000000
ENSG00000210978	0.0000000000
ENSG00000210979	0.0000000000
ENSG00000210980	0.0000000000
ENSG00000101966	26.5887854764
ENSG00000210981	3.7601292392
ENSG00000210982	0.0000000000
ENSG00000210983	0.0000000000
ENSG00000210984	0.0000000000
ENSG00000210985	0.0000000000
ENSG00000210987	0.0000000000
ENSG00000210988	0.0000000000
ENSG00000210989	0.0000000000
ENSG00000210990	0.0000000000
ENSG00000210991	0.0000000000
ENSG00000101972	43.4797606677
ENSG00000210993	0.0000000000
ENSG00000210994	0.0000000000
ENSG00000210995	0.0000000000
ENSG00000210996	0.0000000000
ENSG00000210997	0.0000000000
ENSG00000210998	0.0000000000
ENSG00000210999	0.0000000000
ENSG00000211001	0.0000000000
ENSG00000211002	0.0000000000
ENSG00000211003	0.0000000000
ENSG00000101974	6.0806896329
ENSG00000211004	0.0000000000
ENSG00000211005	0.0000000000
ENSG00000211006	0.0000000000
ENSG00000211007	0.0000000000
ENSG00000211008	0.0000000000
ENSG00000211009	0.0000000000
ENSG00000211010	0.0000000000
ENSG00000211011	0.0000000000
ENSG00000211012	0.0000000000
ENSG00000211013	0.0000000000
ENSG00000101977	0.0000000000
ENSG00000211014	0.0000000000
ENSG00000211015	0.0000000000
ENSG00000211016	0.0000000000
ENSG00000211017	0.0000000000
ENSG00000211018	0.0000000000
ENSG00000211019	0.0000000000
ENSG00000211020	0.0000000000
ENSG00000211021	0.0000000000
ENSG00000211022	0.0000000000
ENSG00000211023	0.0000000000
ENSG00000101981	0.0000000000
ENSG00000211024	0.0000000000
ENSG00000211026	0.0000000000
ENSG00000211027	0.0000000000
ENSG00000211028	0.0000000000
ENSG00000211029	0.0000000000
ENSG00000211030	0.0000000000
ENSG00000211031	0.0000000000
ENSG00000211032	0.0000000000
ENSG00000211033	0.0000000000
ENSG00000211034	0.0000000000
ENSG00000101986	228.1980614563
ENSG00000211035	0.0000000000
ENSG00000211036	0.0000000000
ENSG00000211039	0.0000000000
ENSG00000211040	0.0000000000
ENSG00000211041	0.0000000000
ENSG00000211042	0.0000000000
ENSG00000211043	0.0000000000
ENSG00000211044	0.0000000000
ENSG00000211045	3.3950681480
ENSG00000211047	0.0000000000
ENSG00000101997	199.0095688470
ENSG00000211048	0.0000000000
ENSG00000211049	0.0000000000
ENSG00000211051	0.0000000000
ENSG00000211052	0.0000000000
ENSG00000211053	0.0000000000
ENSG00000211054	0.0000000000
ENSG00000211055	0.0000000000
ENSG00000211056	0.0000000000
ENSG00000211057	0.0000000000
ENSG00000211058	0.0000000000
ENSG00000102001	0.2266717585
ENSG00000211059	0.0000000000
ENSG00000211060	0.0000000000
ENSG00000211061	0.0000000000
ENSG00000211062	0.0000000000
ENSG00000211063	0.0000000000
ENSG00000211064	0.0000000000
ENSG00000211065	0.0000000000
ENSG00000211066	0.0000000000
ENSG00000211067	0.0000000000
ENSG00000211068	0.0000000000
ENSG00000102003	3.2822723906
ENSG00000211069	0.0000000000
ENSG00000211070	0.0000000000
ENSG00000211071	0.0000000000
ENSG00000211072	0.0000000000
ENSG00000211073	0.0000000000
ENSG00000211074	0.0000000000
ENSG00000211075	0.0000000000
ENSG00000211076	0.0000000000
ENSG00000211077	0.0000000000
ENSG00000211078	0.0000000000
ENSG00000010361	230.4110544292
ENSG00000102007	927.2747347276
ENSG00000211079	0.0000000000
ENSG00000211080	0.0000000000
ENSG00000211081	0.0000000000
ENSG00000211084	0.0000000000
ENSG00000211085	16.3598605495
ENSG00000211086	0.0000000000
ENSG00000211087	0.0000000000
ENSG00000211088	0.0000000000
ENSG00000211089	0.0000000000
ENSG00000211091	0.0000000000
ENSG00000102010	0.0000000000
ENSG00000211093	0.0000000000
ENSG00000211094	0.0000000000
ENSG00000211095	0.0000000000
ENSG00000211096	0.0000000000
ENSG00000211097	0.0000000000
ENSG00000211098	0.0000000000
ENSG00000211100	0.0000000000
ENSG00000211101	0.0000000000
ENSG00000211102	0.0000000000
ENSG00000211103	0.0000000000
ENSG00000102021	0.0000000000
ENSG00000211104	0.0000000000
ENSG00000211105	0.0000000000
ENSG00000211106	0.0000000000
ENSG00000211107	0.0000000000
ENSG00000211108	0.0000000000
ENSG00000211109	0.0000000000
ENSG00000211110	0.0000000000
ENSG00000211112	0.0000000000
ENSG00000211113	0.0000000000
ENSG00000211115	0.0000000000
ENSG00000102024	81.8116703468
ENSG00000211116	0.0000000000
ENSG00000211117	0.0000000000
ENSG00000211118	0.0000000000
ENSG00000211119	0.0000000000
ENSG00000211120	3.8078985761
ENSG00000211121	0.0000000000
ENSG00000211122	0.0000000000
ENSG00000211123	0.0000000000
ENSG00000211124	0.0000000000
ENSG00000211125	0.0000000000
ENSG00000102030	1144.9453090264
ENSG00000211126	0.0000000000
ENSG00000211127	0.0000000000
ENSG00000211130	0.0000000000
ENSG00000211131	0.0000000000
ENSG00000211132	0.0000000000
ENSG00000211133	0.0000000000
ENSG00000211135	0.0000000000
ENSG00000211136	0.0000000000
ENSG00000211137	0.0000000000
ENSG00000211138	0.0000000000
ENSG00000102032	5.1899913058
ENSG00000211139	330.6320368435
ENSG00000211140	0.0000000000
ENSG00000211141	0.0000000000
ENSG00000211142	0.0000000000
ENSG00000211143	0.0000000000
ENSG00000211144	0.0000000000
ENSG00000211145	0.0000000000
ENSG00000211146	0.0000000000
ENSG00000211147	0.0000000000
ENSG00000211148	0.0000000000
ENSG00000102034	43.0688842295
ENSG00000211149	0.0000000000
ENSG00000211150	0.0000000000
ENSG00000211151	0.0000000000
ENSG00000211152	0.0000000000
ENSG00000211154	0.0000000000
ENSG00000211155	0.0000000000
ENSG00000211157	0.0000000000
ENSG00000211158	0.0000000000
ENSG00000211159	0.0000000000
ENSG00000211160	0.0000000000
ENSG00000102038	0.0000000000
ENSG00000211161	0.0000000000
ENSG00000211162	0.0000000000
ENSG00000211163	0.0000000000
ENSG00000211164	0.0000000000
ENSG00000211165	0.0000000000
ENSG00000211166	0.0000000000
ENSG00000211167	0.0000000000
ENSG00000211168	0.0000000000
ENSG00000211169	0.0000000000
ENSG00000211170	0.0000000000
ENSG00000102043	1.4564105386
ENSG00000211171	0.0000000000
ENSG00000211172	0.0000000000
ENSG00000211173	0.0000000000
ENSG00000211174	0.0000000000
ENSG00000211175	0.0000000000
ENSG00000211176	0.0000000000
ENSG00000211177	0.0000000000
ENSG00000211178	0.0000000000
ENSG00000211179	0.0000000000
ENSG00000211180	0.0000000000
ENSG00000102048	4.8630230152
ENSG00000211181	0.0000000000
ENSG00000211182	0.0000000000
ENSG00000211183	0.0000000000
ENSG00000211185	0.0000000000
ENSG00000211186	0.0000000000
ENSG00000211187	0.0000000000
ENSG00000211188	0.0000000000
ENSG00000211189	0.0000000000
ENSG00000211191	0.0000000000
ENSG00000211192	0.0000000000
ENSG00000010379	0.0000000000
ENSG00000102050	87.3594445422
ENSG00000211193	0.0000000000
ENSG00000211195	0.0000000000
ENSG00000211196	0.0000000000
ENSG00000211197	0.0000000000
ENSG00000211198	0.0000000000
ENSG00000211199	0.0000000000
ENSG00000211200	0.0000000000
ENSG00000211201	0.0000000000
ENSG00000211202	0.0000000000
ENSG00000211203	0.0000000000
ENSG00000102053	0.5955898640
ENSG00000211204	0.0000000000
ENSG00000211205	0.0000000000
ENSG00000211206	0.0000000000
ENSG00000211207	0.0000000000
ENSG00000211208	0.0000000000
ENSG00000211209	0.0000000000
ENSG00000211210	0.0000000000
ENSG00000211214	0.0000000000
ENSG00000211215	0.0000000000
ENSG00000211217	0.0000000000
ENSG00000102054	285.0991344037
ENSG00000211218	0.0000000000
ENSG00000211220	0.0000000000
ENSG00000211221	0.0000000000
ENSG00000211222	0.0000000000
ENSG00000211223	4.3440002391
ENSG00000211224	0.0000000000
ENSG00000211225	0.0000000000
ENSG00000211226	0.0000000000
ENSG00000211227	0.0000000000
ENSG00000211228	0.0000000000
ENSG00000102055	0.0000000000
ENSG00000211230	0.0000000000
ENSG00000211231	0.0000000000
ENSG00000211232	0.0000000000
ENSG00000211233	116383.7797544575
ENSG00000211234	0.0000000000
ENSG00000211235	0.0000000000
ENSG00000211236	0.0000000000
ENSG00000211237	0.0000000000
ENSG00000211238	0.0000000000
ENSG00000211239	0.0000000000
ENSG00000102057	5.4700727484
ENSG00000211241	0.0000000000
ENSG00000211242	0.0000000000
ENSG00000211243	2.5903112537
ENSG00000211244	0.0000000000
ENSG00000211245	0.0000000000
ENSG00000211246	0.0000000000
ENSG00000211247	0.0000000000
ENSG00000211248	0.0000000000
ENSG00000211249	0.0000000000
ENSG00000211250	0.0000000000
ENSG00000102069	0.0000000000
ENSG00000211251	0.0000000000
ENSG00000211252	0.0000000000
ENSG00000211253	0.0000000000
ENSG00000211254	0.0000000000
ENSG00000211255	0.0000000000
ENSG00000211257	0.0000000000
ENSG00000211258	0.0000000000
ENSG00000211259	0.0000000000
ENSG00000211260	0.0000000000
ENSG00000211261	0.0000000000
ENSG00000102076	0.0000000000
ENSG00000211262	0.0000000000
ENSG00000211263	0.0000000000
ENSG00000211264	0.0000000000
ENSG00000211265	0.0000000000
ENSG00000211266	0.0000000000
ENSG00000211267	0.0000000000
ENSG00000211268	0.0000000000
ENSG00000211269	0.0000000000
ENSG00000211270	5.7868655667
ENSG00000211272	0.0000000000
ENSG00000102078	26.2711696520
ENSG00000211273	0.0000000000
ENSG00000211274	0.0000000000
ENSG00000211275	0.0000000000
ENSG00000211276	0.0000000000
ENSG00000211277	0.0000000000
ENSG00000211278	0.0000000000
ENSG00000211279	0.0000000000
ENSG00000211280	0.0000000000
ENSG00000211281	0.0000000000
ENSG00000211282	0.0000000000
ENSG00000102080	0.0000000000
ENSG00000211283	0.0000000000
ENSG00000211284	0.0000000000
ENSG00000211286	0.0000000000
ENSG00000211287	0.0000000000
ENSG00000211288	0.0000000000
ENSG00000211289	0.0000000000
ENSG00000211290	0.0000000000
ENSG00000211291	0.0000000000
ENSG00000211292	0.0000000000
ENSG00000211293	0.0000000000
ENSG00000102081	118.8942970355
ENSG00000211294	0.0000000000
ENSG00000211295	0.0000000000
ENSG00000211296	0.0000000000
ENSG00000211297	0.0000000000
ENSG00000211298	0.0000000000
ENSG00000211300	0.0000000000
ENSG00000211301	0.0000000000
ENSG00000211302	0.0000000000
ENSG00000211303	0.0000000000
ENSG00000211304	0.0000000000
ENSG00000010404	138.2020083954
ENSG00000102096	31.7156485962
ENSG00000211305	0.0000000000
ENSG00000211306	0.0000000000
ENSG00000211307	0.0000000000
ENSG00000211308	0.0000000000
ENSG00000211310	0.0000000000
ENSG00000211311	0.0000000000
ENSG00000211312	0.0000000000
ENSG00000211314	0.0000000000
ENSG00000211315	0.0000000000
ENSG00000211316	31634.3313395372
ENSG00000102098	4.2396870754
ENSG00000211317	0.0000000000
ENSG00000211318	0.0000000000
ENSG00000211319	0.0000000000
ENSG00000211320	0.0000000000
ENSG00000211322	27.2935457605
ENSG00000211323	0.0000000000
ENSG00000211324	0.0000000000
ENSG00000211325	0.0000000000
ENSG00000211326	0.0000000000
ENSG00000211327	0.0000000000
ENSG00000102100	156.7663246716
ENSG00000211329	0.0000000000
ENSG00000211330	8.4462785289
ENSG00000211332	0.0000000000
ENSG00000211333	0.0000000000
ENSG00000211334	0.0000000000
ENSG00000211336	0.0000000000
ENSG00000211337	0.0000000000
ENSG00000211338	0.0000000000
ENSG00000211339	0.0000000000
ENSG00000211342	0.0000000000
ENSG00000102103	966.1180091694
ENSG00000211343	0.0000000000
ENSG00000211344	0.0000000000
ENSG00000211345	0.0000000000
ENSG00000211347	0.0000000000
ENSG00000211348	0.0000000000
ENSG00000211349	0.0000000000
ENSG00000211350	0.0000000000
ENSG00000211351	0.0000000000
ENSG00000211352	0.0000000000
ENSG00000211353	0.0000000000
ENSG00000102104	0.0000000000
ENSG00000211354	0.0000000000
ENSG00000211355	0.0000000000
ENSG00000211356	0.0000000000
ENSG00000211357	0.0000000000
ENSG00000211358	0.0000000000
ENSG00000211359	0.0000000000
ENSG00000211360	0.0000000000
ENSG00000211361	0.0000000000
ENSG00000211362	0.0000000000
ENSG00000211363	0.0000000000
ENSG00000102109	0.0000000000
ENSG00000211364	0.0000000000
ENSG00000211366	0.0000000000
ENSG00000211367	0.0000000000
ENSG00000211368	0.0000000000
ENSG00000211369	0.0000000000
ENSG00000211370	0.0000000000
ENSG00000211371	0.0000000000
ENSG00000211372	0.0000000000
ENSG00000211373	0.0000000000
ENSG00000211374	0.0000000000
ENSG00000102119	1560.2777944165
ENSG00000211376	0.0000000000
ENSG00000211377	0.0000000000
ENSG00000211378	0.0000000000
ENSG00000211379	0.0000000000
ENSG00000211380	0.0000000000
ENSG00000211381	0.0000000000
ENSG00000211383	0.0000000000
ENSG00000211384	0.0000000000
ENSG00000211385	0.0000000000
ENSG00000211386	0.0000000000
ENSG00000102125	604.4918235016
ENSG00000211387	0.0000000000
ENSG00000211389	0.0000000000
ENSG00000211390	0.0000000000
ENSG00000211391	0.0000000000
ENSG00000211392	0.0000000000
ENSG00000211393	0.0000000000
ENSG00000211394	0.0000000000
ENSG00000211395	0.0000000000
ENSG00000211396	0.0000000000
ENSG00000211397	0.0000000000
ENSG00000102128	0.6752019706
ENSG00000211398	0.0000000000
ENSG00000211399	0.0000000000
ENSG00000211400	8.6369096197
ENSG00000211401	0.0000000000
ENSG00000211402	0.0000000000
ENSG00000211403	0.0000000000
ENSG00000211404	0.0000000000
ENSG00000211405	0.0000000000
ENSG00000211408	0.0000000000
ENSG00000211409	0.0000000000
ENSG00000102144	2442.0142140668
ENSG00000211411	0.0000000000
ENSG00000211412	0.0000000000
ENSG00000211414	0.0000000000
ENSG00000211415	0.0000000000
ENSG00000211416	0.0000000000
ENSG00000211417	0.0000000000
ENSG00000211418	0.0000000000
ENSG00000211419	0.0000000000
ENSG00000211420	0.0000000000
ENSG00000211421	0.0000000000
ENSG00000010438	0.9537055070
ENSG00000102145	0.0000000000
ENSG00000211422	0.0000000000
ENSG00000211423	0.0000000000
ENSG00000211424	0.0000000000
ENSG00000211425	0.0000000000
ENSG00000211426	0.0000000000
ENSG00000211427	0.0000000000
ENSG00000211428	0.0000000000
ENSG00000211429	0.0000000000
ENSG00000211430	0.0000000000
ENSG00000211431	0.0000000000
ENSG00000102158	51.1896889799
ENSG00000211433	0.0000000000
ENSG00000211434	0.0000000000
ENSG00000211435	0.0000000000
ENSG00000211437	0.0000000000
ENSG00000211438	0.0000000000
ENSG00000211439	0.0000000000
ENSG00000211441	0.0000000000
ENSG00000211442	0.0000000000
ENSG00000211443	0.0000000000
ENSG00000211445	1.5404934768
ENSG00000102172	273.8997018940
ENSG00000211446	302.6600968439
ENSG00000211448	0.0000000000
ENSG00000211450	714.1334752662
ENSG00000211451	4.6012107795
ENSG00000211452	0.1880064620
ENSG00000211454	32.1010077309
ENSG00000211455	10.2786859329
ENSG00000211456	62.4834634051
ENSG00000211459	48333.2642953391
ENSG00000211460	128.1581831658
ENSG00000102174	1.7091590933
ENSG00000211482	0.0000000000
ENSG00000211483	0.0000000000
ENSG00000211491	0.0000000000
ENSG00000211495	0.0000000000
ENSG00000211497	3.8078985761
ENSG00000211498	0.0000000000
ENSG00000211499	0.0000000000
ENSG00000211502	0.0000000000
ENSG00000211505	1.1349653256
ENSG00000211506	0.0000000000
ENSG00000102178	1741.3442470998
ENSG00000211508	0.0000000000
ENSG00000211510	0.0000000000
ENSG00000211513	0.0000000000
ENSG00000211514	0.0000000000
ENSG00000211515	0.0000000000
ENSG00000211517	0.0000000000
ENSG00000211518	0.0000000000
ENSG00000211519	0.0000000000
ENSG00000211520	0.0000000000
ENSG00000211521	0.0000000000
ENSG00000102181	65.2571720124
ENSG00000211524	0.0000000000
ENSG00000211525	0.0000000000
ENSG00000211526	0.0000000000
ENSG00000211528	0.0000000000
ENSG00000211529	0.0000000000
ENSG00000211530	0.0000000000
ENSG00000211532	0.0000000000
ENSG00000211534	0.0000000000
ENSG00000211535	0.0000000000
ENSG00000211537	0.0000000000
ENSG00000102189	16.9264985900
ENSG00000211538	0.0000000000
ENSG00000211541	0.0000000000
ENSG00000211542	0.0000000000
ENSG00000211543	0.0000000000
ENSG00000211544	0.0000000000
ENSG00000211545	0.0000000000
ENSG00000211547	15.0039481941
ENSG00000211548	0.0000000000
ENSG00000211550	0.0000000000
ENSG00000211551	11939.2318432937
ENSG00000102195	0.0000000000
ENSG00000211552	0.0000000000
ENSG00000211553	3.5841010282
ENSG00000211554	0.0000000000
ENSG00000211556	0.0000000000
ENSG00000211558	0.0000000000
ENSG00000211560	0.0000000000
ENSG00000211562	0.0000000000
ENSG00000211563	0.0000000000
ENSG00000211566	0.0000000000
ENSG00000211568	0.0000000000
ENSG00000102218	16.0370888464
ENSG00000211570	0.0000000000
ENSG00000211571	0.0000000000
ENSG00000211573	0.0000000000
ENSG00000211574	0.0000000000
ENSG00000211575	0.0000000000
ENSG00000211577	0.0000000000
ENSG00000211578	0.0000000000
ENSG00000211579	0.0000000000
ENSG00000211580	0.0000000000
ENSG00000211581	0.0000000000
ENSG00000102221	63.4554348234
ENSG00000211582	0.0000000000
ENSG00000211583	0.0000000000
ENSG00000211584	397.3310349015
ENSG00000211588	0.0000000000
ENSG00000211589	0.0000000000
ENSG00000211590	0.0000000000
ENSG00000211591	0.0000000000
ENSG00000211592	2.1652756610
ENSG00000211593	0.0000000000
ENSG00000211594	0.0000000000
ENSG00000002745	0.0000000000
ENSG00000010539	14.1068128938
ENSG00000102225	736.3715932013
ENSG00000211595	0.0000000000
ENSG00000211596	0.0000000000
ENSG00000211597	0.0000000000
ENSG00000211598	0.0000000000
ENSG00000211599	0.0000000000
ENSG00000211600	0.0000000000
ENSG00000211601	0.0000000000
ENSG00000211602	0.0000000000
ENSG00000211603	0.0000000000
ENSG00000211604	0.0000000000
ENSG00000102226	340.2212594928
ENSG00000211605	0.0000000000
ENSG00000211606	0.0000000000
ENSG00000211607	0.0000000000
ENSG00000211608	0.0000000000
ENSG00000211609	0.0000000000
ENSG00000211610	0.0000000000
ENSG00000211611	0.0000000000
ENSG00000211612	0.0000000000
ENSG00000211613	0.0000000000
ENSG00000211614	0.0000000000
ENSG00000102230	0.1257658764
ENSG00000211615	0.0000000000
ENSG00000211616	0.0000000000
ENSG00000211617	0.0000000000
