EnsEMBL_Gene_ID	184B5
ENSG00000210183	0.0000000000
ENSG00000210184	0.0000000000
ENSG00000210185	5.2341746170
ENSG00000210186	0.0000000000
ENSG00000210187	0.0000000000
ENSG00000210188	0.0000000000
ENSG00000210189	0.0000000000
ENSG00000210190	0.0000000000
ENSG00000210191	0.0000000000
ENSG00000101443	0.0000000000
ENSG00000210192	0.0000000000
ENSG00000210193	0.0000000000
ENSG00000210194	0.0000000000
ENSG00000210195	0.0000000000
ENSG00000210196	0.0000000000
ENSG00000210197	0.0000000000
ENSG00000210198	0.0000000000
ENSG00000210199	0.0000000000
ENSG00000210200	0.0000000000
ENSG00000210201	0.0000000000
ENSG00000101444	2232.5801848625
ENSG00000210203	4.7107571553
ENSG00000210204	0.0000000000
ENSG00000210205	0.0000000000
ENSG00000210206	0.0000000000
ENSG00000210207	0.0000000000
ENSG00000210208	0.0000000000
ENSG00000210209	0.0000000000
ENSG00000210211	0.0000000000
ENSG00000210212	0.0000000000
ENSG00000210213	0.0000000000
ENSG00000101445	2.1041321143
ENSG00000210214	0.0000000000
ENSG00000210215	0.0000000000
ENSG00000210216	0.0000000000
ENSG00000210217	0.0000000000
ENSG00000210218	0.0000000000
ENSG00000210219	0.0000000000
ENSG00000210221	0.0000000000
ENSG00000210222	0.0000000000
ENSG00000210223	0.0000000000
ENSG00000210224	0.0000000000
ENSG00000101446	1.9793097291
ENSG00000210225	0.0000000000
ENSG00000210226	0.0000000000
ENSG00000210227	0.0000000000
ENSG00000210228	0.0000000000
ENSG00000210229	0.0000000000
ENSG00000210230	0.0000000000
ENSG00000210231	0.0000000000
ENSG00000210232	0.0000000000
ENSG00000210233	0.0000000000
ENSG00000210234	0.0000000000
ENSG00000101447	458.7326627328
ENSG00000210235	0.0000000000
ENSG00000210236	0.0000000000
ENSG00000210238	0.0000000000
ENSG00000210239	0.0000000000
ENSG00000210240	0.0000000000
ENSG00000210241	0.0000000000
ENSG00000210242	0.0000000000
ENSG00000210245	0.0000000000
ENSG00000210246	0.0000000000
ENSG00000210247	0.0000000000
ENSG00000101448	5.6060764977
ENSG00000210248	0.0000000000
ENSG00000210250	0.0000000000
ENSG00000210251	0.0000000000
ENSG00000210252	0.0000000000
ENSG00000210254	0.0000000000
ENSG00000210255	0.0000000000
ENSG00000210256	0.0000000000
ENSG00000210257	0.0000000000
ENSG00000210258	0.0000000000
ENSG00000210259	0.0000000000
ENSG00000101452	50.4636906425
ENSG00000210260	0.0000000000
ENSG00000210261	0.0000000000
ENSG00000210262	0.0000000000
ENSG00000210263	0.0000000000
ENSG00000210264	0.0000000000
ENSG00000210265	0.0000000000
ENSG00000210266	0.0000000000
ENSG00000210267	0.0000000000
ENSG00000210268	0.0000000000
ENSG00000210269	7.6968704243
ENSG00000101457	230.6845574710
ENSG00000210270	0.0000000000
ENSG00000210271	0.0000000000
ENSG00000210272	0.0000000000
ENSG00000210273	0.0000000000
ENSG00000210274	0.0000000000
ENSG00000210275	0.0000000000
ENSG00000210276	0.0000000000
ENSG00000210277	0.0000000000
ENSG00000210278	0.0000000000
ENSG00000210279	0.0000000000
ENSG00000101460	37.2475803336
ENSG00000210280	0.0000000000
ENSG00000210281	0.0000000000
ENSG00000210282	0.0000000000
ENSG00000210283	0.0000000000
ENSG00000210284	0.0000000000
ENSG00000210285	0.0000000000
ENSG00000210288	0.0000000000
ENSG00000210289	0.0000000000
ENSG00000210290	0.0000000000
ENSG00000210291	0.0000000000
ENSG00000010292	361.0947069917
ENSG00000101463	0.0000000000
ENSG00000210292	0.0000000000
ENSG00000210293	0.0000000000
ENSG00000210294	0.0000000000
ENSG00000210295	0.0000000000
ENSG00000210296	0.0000000000
ENSG00000210297	0.0000000000
ENSG00000210298	0.0000000000
ENSG00000210299	0.0000000000
ENSG00000210300	0.0000000000
ENSG00000210301	0.0000000000
ENSG00000101464	117.1836029601
ENSG00000210302	0.0000000000
ENSG00000210303	0.0000000000
ENSG00000210304	0.0000000000
ENSG00000210305	0.0000000000
ENSG00000210306	0.0000000000
ENSG00000210307	0.0000000000
ENSG00000210308	0.0000000000
ENSG00000210309	0.0000000000
ENSG00000210310	0.0000000000
ENSG00000210311	0.0000000000
ENSG00000101470	0.0000000000
ENSG00000210313	0.0000000000
ENSG00000210314	0.0000000000
ENSG00000210315	0.0000000000
ENSG00000210316	0.0000000000
ENSG00000210318	0.0000000000
ENSG00000210319	0.0000000000
ENSG00000210320	0.0000000000
ENSG00000210321	0.0000000000
ENSG00000210322	0.0000000000
ENSG00000210323	0.0000000000
ENSG00000101473	202.8398555765
ENSG00000210325	0.0000000000
ENSG00000210326	0.0000000000
ENSG00000210327	0.0000000000
ENSG00000210328	0.0000000000
ENSG00000210329	0.0000000000
ENSG00000210330	0.0000000000
ENSG00000210331	0.0000000000
ENSG00000210332	0.0000000000
ENSG00000210333	0.0000000000
ENSG00000210334	0.0000000000
ENSG00000101474	764.3407304553
ENSG00000210335	0.0000000000
ENSG00000210336	0.0000000000
ENSG00000210338	0.0000000000
ENSG00000210339	0.0000000000
ENSG00000210340	0.0000000000
ENSG00000210341	0.0000000000
ENSG00000210342	0.0000000000
ENSG00000210343	0.0000000000
ENSG00000210344	0.0000000000
ENSG00000210345	0.0000000000
ENSG00000101489	0.0000000000
ENSG00000210347	0.0000000000
ENSG00000210348	0.0000000000
ENSG00000210349	0.0000000000
ENSG00000210350	0.0000000000
ENSG00000210351	0.0000000000
ENSG00000210352	0.0000000000
ENSG00000210353	0.0000000000
ENSG00000210354	0.0000000000
ENSG00000210355	0.0000000000
ENSG00000210356	0.0000000000
ENSG00000101493	31.5376495333
ENSG00000210358	0.0000000000
ENSG00000210359	0.0000000000
ENSG00000210361	0.0000000000
ENSG00000210362	0.0000000000
ENSG00000210363	0.0000000000
ENSG00000210364	0.0000000000
ENSG00000210366	0.0000000000
ENSG00000210367	0.0000000000
ENSG00000210368	0.0000000000
ENSG00000210369	0.0000000000
ENSG00000101542	0.0000000000
ENSG00000210370	0.0000000000
ENSG00000210371	0.0000000000
ENSG00000210372	0.0000000000
ENSG00000210373	0.0000000000
ENSG00000210374	0.0000000000
ENSG00000210375	0.0000000000
ENSG00000210376	0.0000000000
ENSG00000210377	0.0000000000
ENSG00000210378	0.0000000000
ENSG00000210379	0.0000000000
ENSG00000101544	63.0869211615
ENSG00000210380	0.0000000000
ENSG00000210382	0.0000000000
ENSG00000210383	0.0000000000
ENSG00000210384	0.0000000000
ENSG00000210385	0.0000000000
ENSG00000210387	0.0000000000
ENSG00000210388	0.0000000000
ENSG00000210389	0.0000000000
ENSG00000210390	0.0000000000
ENSG00000210391	0.0000000000
ENSG00000101546	190.5023109753
ENSG00000210392	0.0000000000
ENSG00000210393	0.0000000000
ENSG00000210394	0.0000000000
ENSG00000210395	0.0000000000
ENSG00000210396	0.0000000000
ENSG00000210397	0.0000000000
ENSG00000210398	0.0000000000
ENSG00000210399	0.0000000000
ENSG00000210400	0.0000000000
ENSG00000210401	0.0000000000
ENSG00000002726	34.5083997261
ENSG00000010295	0.6608632107
ENSG00000101557	151.7817100570
ENSG00000210402	0.0000000000
ENSG00000210404	0.0000000000
ENSG00000210405	0.0000000000
ENSG00000210406	0.0000000000
ENSG00000210407	0.0000000000
ENSG00000210408	0.0000000000
ENSG00000210409	0.0000000000
ENSG00000210410	0.0000000000
ENSG00000210411	0.0000000000
ENSG00000210412	0.0000000000
ENSG00000101558	104.0047307389
ENSG00000210413	0.0000000000
ENSG00000210414	0.0000000000
ENSG00000210415	0.0000000000
ENSG00000210416	0.0000000000
ENSG00000210417	0.0000000000
ENSG00000210418	0.0000000000
ENSG00000210419	0.0000000000
ENSG00000210420	0.0000000000
ENSG00000210421	0.0000000000
ENSG00000210422	0.0000000000
ENSG00000101574	17.8365411011
ENSG00000210423	0.0000000000
ENSG00000210424	0.0000000000
ENSG00000210425	0.0000000000
ENSG00000210426	0.0000000000
ENSG00000210427	0.0000000000
ENSG00000210428	0.0000000000
ENSG00000210429	4.8457554368
ENSG00000210430	0.0000000000
ENSG00000210431	0.0000000000
ENSG00000210432	0.0000000000
ENSG00000101577	19.9971169422
ENSG00000210433	0.0000000000
ENSG00000210434	0.0000000000
ENSG00000210435	0.0000000000
ENSG00000210436	0.0000000000
ENSG00000210437	0.0000000000
ENSG00000210438	0.0000000000
ENSG00000210439	0.0000000000
ENSG00000210440	0.0000000000
ENSG00000210441	0.0000000000
ENSG00000210442	0.0000000000
ENSG00000101596	33.2957013099
ENSG00000210444	0.0000000000
ENSG00000210445	0.0000000000
ENSG00000210447	0.0000000000
ENSG00000210448	0.0000000000
ENSG00000210449	0.0000000000
ENSG00000210450	0.0000000000
ENSG00000210451	0.0000000000
ENSG00000210452	0.0000000000
ENSG00000210454	0.0000000000
ENSG00000210455	0.0000000000
ENSG00000101605	0.8727339704
ENSG00000210456	0.0000000000
ENSG00000210457	0.8888221048
ENSG00000210458	0.0000000000
ENSG00000210459	0.0000000000
ENSG00000210460	0.0000000000
ENSG00000210461	0.0000000000
ENSG00000210464	0.0000000000
ENSG00000210465	0.0000000000
ENSG00000210466	0.0000000000
ENSG00000210467	0.0000000000
ENSG00000101608	1613.4886438692
ENSG00000210468	0.0000000000
ENSG00000210469	0.0000000000
ENSG00000210470	0.0000000000
ENSG00000210472	0.0000000000
ENSG00000210473	0.0000000000
ENSG00000210474	0.0000000000
ENSG00000210475	0.0000000000
ENSG00000210476	0.0000000000
ENSG00000210477	0.0000000000
ENSG00000210478	0.0000000000
ENSG00000101624	21.5462331441
ENSG00000210479	0.0000000000
ENSG00000210480	0.0000000000
ENSG00000210482	0.0000000000
ENSG00000210483	0.0000000000
ENSG00000210484	0.0000000000
ENSG00000210485	0.0000000000
ENSG00000210486	0.0000000000
ENSG00000210487	0.0000000000
ENSG00000210488	0.0000000000
ENSG00000210489	0.0000000000
ENSG00000101638	0.0000000000
ENSG00000210490	0.0000000000
ENSG00000210491	2.6884473302
ENSG00000210492	0.0000000000
ENSG00000210493	0.0000000000
ENSG00000210494	0.0000000000
ENSG00000210495	0.0000000000
ENSG00000210496	0.0000000000
ENSG00000210497	0.0000000000
ENSG00000210498	0.0000000000
ENSG00000210500	0.0000000000
ENSG00000101639	22.3515116481
ENSG00000210501	0.0000000000
ENSG00000210502	0.0000000000
ENSG00000210503	0.0000000000
ENSG00000210504	0.0000000000
ENSG00000210505	0.0000000000
ENSG00000210506	0.0000000000
ENSG00000210507	0.0000000000
ENSG00000210508	0.0000000000
ENSG00000210509	0.0000000000
ENSG00000210511	0.0000000000
ENSG00000010310	2.3255425905
ENSG00000101654	55.8591429736
ENSG00000210512	0.0000000000
ENSG00000210513	0.0000000000
ENSG00000210514	0.0000000000
ENSG00000210515	0.0000000000
ENSG00000210516	0.0000000000
ENSG00000210517	0.0000000000
ENSG00000210518	0.0000000000
ENSG00000210521	0.0000000000
ENSG00000210523	0.0000000000
ENSG00000210525	0.0000000000
ENSG00000101665	19.9197283520
ENSG00000210526	0.0000000000
ENSG00000210527	0.0000000000
ENSG00000210528	0.0000000000
ENSG00000210529	0.0000000000
ENSG00000210530	203.8365829955
ENSG00000210531	0.0000000000
ENSG00000210532	0.0000000000
ENSG00000210533	0.0000000000
ENSG00000210534	0.0000000000
ENSG00000210535	0.0000000000
ENSG00000101670	39.7190789455
ENSG00000210536	0.0000000000
ENSG00000210537	0.0000000000
ENSG00000210538	0.0000000000
ENSG00000210540	0.0000000000
ENSG00000210542	0.0000000000
ENSG00000210543	0.8442217124
ENSG00000210544	0.0000000000
ENSG00000210545	0.0000000000
ENSG00000210546	0.0000000000
ENSG00000210547	0.0000000000
ENSG00000101680	13.3182544463
ENSG00000210548	0.0000000000
ENSG00000210549	0.0000000000
ENSG00000210550	0.0000000000
ENSG00000210551	0.0000000000
ENSG00000210552	0.0000000000
ENSG00000210553	0.0000000000
ENSG00000210554	0.0000000000
ENSG00000210555	0.0000000000
ENSG00000210557	0.0000000000
ENSG00000210558	0.0000000000
ENSG00000101695	7.2942372374
ENSG00000210559	0.0000000000
ENSG00000210560	0.0000000000
ENSG00000210561	0.0000000000
ENSG00000210562	0.0000000000
ENSG00000210563	0.0000000000
ENSG00000210565	0.0000000000
ENSG00000210566	0.0000000000
ENSG00000210567	0.0000000000
ENSG00000210568	0.0000000000
ENSG00000210569	0.0000000000
ENSG00000101745	16.7370458198
ENSG00000210570	0.0000000000
ENSG00000210571	0.0000000000
ENSG00000210572	0.0000000000
ENSG00000210573	0.0000000000
ENSG00000210574	0.0000000000
ENSG00000210576	0.0000000000
ENSG00000210577	0.0000000000
ENSG00000210578	0.0000000000
ENSG00000210579	0.0000000000
ENSG00000210580	0.0000000000
ENSG00000101746	0.0000000000
ENSG00000210581	0.0000000000
ENSG00000210582	0.0000000000
ENSG00000210583	0.0000000000
ENSG00000210584	0.0000000000
ENSG00000210585	0.0000000000
ENSG00000210586	0.0000000000
ENSG00000210587	0.0000000000
ENSG00000210588	0.0000000000
ENSG00000210589	0.0000000000
ENSG00000210590	0.0000000000
ENSG00000101751	13.0016226065
ENSG00000210591	0.0000000000
ENSG00000210592	182.8234549662
ENSG00000210593	0.0000000000
ENSG00000210594	0.0000000000
ENSG00000210595	0.0000000000
ENSG00000210596	0.0000000000
ENSG00000210597	0.0000000000
ENSG00000210598	66875.4469555621
ENSG00000210599	0.0000000000
ENSG00000210600	0.0000000000
ENSG00000101752	36.0284941294
ENSG00000210602	0.0000000000
ENSG00000210603	0.0000000000
ENSG00000210604	2.3320579977
ENSG00000210605	0.0000000000
ENSG00000210606	0.0000000000
ENSG00000210607	0.0000000000
ENSG00000210608	0.0000000000
ENSG00000210609	0.0000000000
ENSG00000210610	0.0000000000
ENSG00000210611	0.0000000000
ENSG00000101773	56.4259534091
ENSG00000210612	0.0000000000
ENSG00000210613	0.0000000000
ENSG00000210614	0.0000000000
ENSG00000210615	0.0000000000
ENSG00000210617	0.0000000000
ENSG00000210618	0.0000000000
ENSG00000210619	0.0000000000
ENSG00000210620	0.0000000000
ENSG00000210621	0.0000000000
ENSG00000210622	0.0000000000
ENSG00000010318	15.6772612293
ENSG00000101782	295.2625961779
ENSG00000210623	0.0000000000
ENSG00000210625	0.0000000000
ENSG00000210626	0.0000000000
ENSG00000210627	0.0000000000
ENSG00000210628	0.0000000000
ENSG00000210629	0.0000000000
ENSG00000210630	0.0000000000
ENSG00000210631	0.0000000000
ENSG00000210632	0.0000000000
ENSG00000210634	0.0000000000
ENSG00000101811	89.5685239444
ENSG00000210635	0.0000000000
ENSG00000210636	0.0000000000
ENSG00000210637	0.0000000000
ENSG00000210638	0.0000000000
ENSG00000210639	0.0000000000
ENSG00000210641	0.0000000000
ENSG00000210642	0.0000000000
ENSG00000210643	0.0000000000
ENSG00000210644	0.0000000000
ENSG00000210645	0.0000000000
ENSG00000101812	0.0000000000
ENSG00000210646	0.0000000000
ENSG00000210647	0.0000000000
ENSG00000210648	0.0000000000
ENSG00000210649	0.0000000000
ENSG00000210650	0.0000000000
ENSG00000210651	0.0000000000
ENSG00000210652	0.0000000000
ENSG00000210653	0.0000000000
ENSG00000210654	0.0000000000
ENSG00000210655	0.0000000000
ENSG00000101819	0.0000000000
ENSG00000210656	0.0000000000
ENSG00000210657	0.0000000000
ENSG00000210658	0.0000000000
ENSG00000210659	0.0000000000
ENSG00000210660	0.0000000000
ENSG00000210661	0.0000000000
ENSG00000210662	0.0000000000
ENSG00000210663	0.0000000000
ENSG00000210664	0.0000000000
ENSG00000210667	0.0000000000
ENSG00000101825	0.0000000000
ENSG00000210669	0.0000000000
ENSG00000210670	0.0000000000
ENSG00000210673	0.0000000000
ENSG00000210674	0.0000000000
ENSG00000210675	0.0000000000
ENSG00000210677	0.0000000000
ENSG00000210678	0.0000000000
ENSG00000210679	0.0000000000
ENSG00000210680	0.0000000000
ENSG00000210682	0.0000000000
ENSG00000101842	6.9357460852
ENSG00000210683	2.3323743376
ENSG00000210684	0.0000000000
ENSG00000210685	0.0000000000
ENSG00000210686	0.0000000000
ENSG00000210687	0.0000000000
ENSG00000210688	0.0000000000
ENSG00000210689	0.0000000000
ENSG00000210690	0.0000000000
ENSG00000210691	0.0000000000
ENSG00000210692	0.0000000000
ENSG00000101843	204.4899328838
ENSG00000210693	0.0000000000
ENSG00000210694	0.0000000000
ENSG00000210696	0.0000000000
ENSG00000210697	0.0000000000
ENSG00000210698	0.0000000000
ENSG00000210699	0.0000000000
ENSG00000210700	0.0000000000
ENSG00000210702	0.0000000000
ENSG00000210703	0.0000000000
ENSG00000210705	0.0000000000
ENSG00000101844	52.3804120291
ENSG00000210706	0.0000000000
ENSG00000210707	0.0000000000
ENSG00000210708	0.0000000000
ENSG00000210709	0.0000000000
ENSG00000210710	0.0000000000
ENSG00000210711	0.0000000000
ENSG00000210712	0.0000000000
ENSG00000210713	0.0000000000
ENSG00000210714	0.0000000000
ENSG00000210715	0.0000000000
ENSG00000101846	10.8789707791
ENSG00000210716	0.0000000000
ENSG00000210717	0.0000000000
ENSG00000210718	0.0000000000
ENSG00000210719	0.0000000000
ENSG00000210720	0.0000000000
ENSG00000210721	0.0000000000
ENSG00000210722	0.0000000000
ENSG00000210723	0.0000000000
ENSG00000210724	0.0000000000
ENSG00000210725	0.0000000000
ENSG00000101849	15.2513982832
ENSG00000210727	0.0000000000
ENSG00000210728	0.0000000000
ENSG00000210729	0.0000000000
ENSG00000210730	0.0000000000
ENSG00000210731	0.0000000000
ENSG00000210732	0.0000000000
ENSG00000210733	0.0000000000
ENSG00000210734	0.0000000000
ENSG00000210735	0.0000000000
ENSG00000210736	0.0000000000
ENSG00000010319	0.2004577513
ENSG00000101850	0.0000000000
ENSG00000210737	0.0000000000
ENSG00000210739	0.0000000000
ENSG00000210740	0.0000000000
ENSG00000210741	0.0000000000
ENSG00000210742	0.0000000000
ENSG00000210743	0.0000000000
ENSG00000210744	0.0000000000
ENSG00000210745	0.0000000000
ENSG00000210746	0.0000000000
ENSG00000210747	0.0000000000
ENSG00000101856	289.9231358978
ENSG00000210748	0.0000000000
ENSG00000210749	0.0000000000
ENSG00000210750	0.0000000000
ENSG00000210751	0.0000000000
ENSG00000210752	0.0000000000
ENSG00000210753	0.0000000000
ENSG00000210754	0.0000000000
ENSG00000210755	0.0000000000
ENSG00000210760	0.0000000000
ENSG00000210761	0.0000000000
ENSG00000101868	23.1257980732
ENSG00000210762	0.0000000000
ENSG00000210763	0.0000000000
ENSG00000210764	0.0000000000
ENSG00000210765	0.0000000000
ENSG00000210766	0.0000000000
ENSG00000210768	0.0000000000
ENSG00000210769	0.0000000000
ENSG00000210770	0.0000000000
ENSG00000210771	0.0000000000
ENSG00000210772	0.0000000000
ENSG00000101871	64.3645539227
ENSG00000210773	0.0000000000
ENSG00000210774	0.0000000000
ENSG00000210775	0.0000000000
ENSG00000210776	0.0000000000
ENSG00000210777	0.0000000000
ENSG00000210778	0.0000000000
ENSG00000210779	0.0000000000
ENSG00000210780	0.0000000000
ENSG00000210781	0.0000000000
ENSG00000210782	0.0000000000
ENSG00000101882	76.1603385468
ENSG00000210783	5042.8478251212
ENSG00000210784	0.0000000000
ENSG00000210785	0.0000000000
ENSG00000210786	0.0000000000
ENSG00000210787	0.0000000000
ENSG00000210788	0.0000000000
ENSG00000210789	0.0000000000
ENSG00000210790	0.0000000000
ENSG00000210793	0.0000000000
ENSG00000210794	0.0000000000
ENSG00000101883	6.2353085734
ENSG00000210796	0.0000000000
ENSG00000210797	0.0000000000
ENSG00000210798	0.0000000000
ENSG00000210799	0.0000000000
ENSG00000210800	0.0000000000
ENSG00000210801	0.0000000000
ENSG00000210802	0.0000000000
ENSG00000210803	0.0000000000
ENSG00000210804	0.0000000000
ENSG00000210805	0.0000000000
ENSG00000101888	16.9534579582
ENSG00000210807	0.0000000000
ENSG00000210808	0.0000000000
ENSG00000210810	0.0000000000
ENSG00000210811	0.0000000000
ENSG00000210812	0.0000000000
ENSG00000210815	0.0000000000
ENSG00000210816	0.0000000000
ENSG00000210817	0.0000000000
ENSG00000210818	0.0000000000
ENSG00000210819	0.0000000000
ENSG00000101890	0.0000000000
ENSG00000210820	0.0000000000
ENSG00000210823	0.0000000000
ENSG00000210824	0.0000000000
ENSG00000210825	29.8603758695
ENSG00000210826	0.0000000000
ENSG00000210827	0.0000000000
ENSG00000210828	0.0000000000
ENSG00000210829	0.0000000000
ENSG00000210830	0.0000000000
ENSG00000210831	0.0000000000
ENSG00000101892	0.6650261999
ENSG00000210832	0.0000000000
ENSG00000210833	0.0000000000
ENSG00000210834	9.5166811218
ENSG00000210835	0.0000000000
ENSG00000210837	0.0000000000
ENSG00000210838	0.0000000000
ENSG00000210839	0.0000000000
ENSG00000210840	0.0000000000
ENSG00000210841	0.0000000000
ENSG00000210842	0.0000000000
ENSG00000101898	125.0402716806
ENSG00000210843	0.0000000000
ENSG00000210844	0.0000000000
ENSG00000210845	93501.1708827516
ENSG00000210846	0.0000000000
ENSG00000210847	0.0000000000
ENSG00000210848	0.0000000000
ENSG00000210849	0.0000000000
ENSG00000210850	0.0000000000
ENSG00000210851	0.0000000000
ENSG00000210852	0.0000000000
ENSG00000010322	219.2212958394
ENSG00000101901	20.6108324572
ENSG00000210853	0.0000000000
ENSG00000210854	0.0000000000
ENSG00000210855	0.0000000000
ENSG00000210856	0.0000000000
ENSG00000210857	0.0000000000
ENSG00000210858	0.0000000000
ENSG00000210859	0.0000000000
ENSG00000210860	0.0000000000
ENSG00000210863	0.0000000000
ENSG00000210864	0.0000000000
ENSG00000101911	166.2217784894
ENSG00000210865	0.0000000000
ENSG00000210866	0.0000000000
ENSG00000210868	0.0000000000
ENSG00000210869	0.0000000000
ENSG00000210870	0.0000000000
ENSG00000210871	0.0000000000
ENSG00000210872	0.0000000000
ENSG00000210873	0.0000000000
ENSG00000210874	0.0000000000
ENSG00000210875	0.0000000000
ENSG00000101916	0.0000000000
ENSG00000210876	0.0000000000
ENSG00000210877	0.0000000000
ENSG00000210878	2.2911446995
ENSG00000210879	0.0000000000
ENSG00000210880	0.0000000000
ENSG00000210881	0.0000000000
ENSG00000210882	0.0000000000
ENSG00000210883	0.0000000000
ENSG00000210884	0.0000000000
ENSG00000210885	0.0000000000
ENSG00000101928	24.3441689647
ENSG00000210886	0.0000000000
ENSG00000210887	0.0000000000
ENSG00000210888	0.0000000000
ENSG00000210889	0.0000000000
ENSG00000210891	0.0000000000
ENSG00000210893	0.0000000000
ENSG00000210896	0.0000000000
ENSG00000210897	0.0000000000
ENSG00000210898	0.0000000000
ENSG00000210899	0.0000000000
ENSG00000101935	27.5221664944
ENSG00000210900	0.0000000000
ENSG00000210901	0.0000000000
ENSG00000210902	0.0000000000
ENSG00000210904	0.0000000000
ENSG00000210905	0.0000000000
ENSG00000210906	0.0000000000
ENSG00000210908	0.0000000000
ENSG00000210910	0.0000000000
ENSG00000210912	0.0000000000
ENSG00000210913	0.0000000000
ENSG00000101938	0.0000000000
ENSG00000210914	0.0000000000
ENSG00000210915	0.0000000000
ENSG00000210916	0.0000000000
ENSG00000210917	0.0000000000
ENSG00000210918	0.0000000000
ENSG00000210919	0.0000000000
ENSG00000210920	0.0000000000
ENSG00000210921	0.0000000000
ENSG00000210922	0.0000000000
ENSG00000210923	0.0000000000
ENSG00000101940	350.1899619033
ENSG00000210924	0.0000000000
ENSG00000210925	0.0000000000
ENSG00000210926	0.0000000000
ENSG00000210927	0.0000000000
ENSG00000210928	0.0000000000
ENSG00000210929	0.0000000000
ENSG00000210930	0.0000000000
ENSG00000210931	0.0000000000
ENSG00000210932	0.0000000000
ENSG00000210933	0.0000000000
ENSG00000101945	42.9471126772
ENSG00000210934	0.0000000000
ENSG00000210935	0.0000000000
ENSG00000210936	0.0000000000
ENSG00000210937	0.0000000000
ENSG00000210938	0.0000000000
ENSG00000210939	0.0000000000
ENSG00000210940	0.0000000000
ENSG00000210941	0.0000000000
ENSG00000210944	0.0000000000
ENSG00000210946	0.0000000000
ENSG00000101951	0.0000000000
ENSG00000210948	0.0000000000
ENSG00000210949	0.0000000000
ENSG00000210950	0.0000000000
ENSG00000210951	0.0000000000
ENSG00000210952	0.0000000000
ENSG00000210953	0.0000000000
ENSG00000210954	0.0000000000
ENSG00000210955	0.0000000000
ENSG00000210956	0.0000000000
ENSG00000210957	0.0000000000
ENSG00000101955	112.0666223529
ENSG00000210958	0.0000000000
ENSG00000210959	0.0000000000
ENSG00000210960	0.0000000000
ENSG00000210961	0.0000000000
ENSG00000210962	0.0000000000
ENSG00000210963	0.0000000000
ENSG00000210964	0.0000000000
ENSG00000210965	0.0000000000
ENSG00000210966	0.0000000000
ENSG00000210967	0.0000000000
ENSG00000010327	0.0000000000
ENSG00000101958	0.0000000000
ENSG00000210968	0.0000000000
ENSG00000210970	0.0000000000
ENSG00000210972	0.0000000000
ENSG00000210973	0.0000000000
ENSG00000210974	0.0000000000
ENSG00000210975	0.0000000000
ENSG00000210976	0.0000000000
ENSG00000210978	0.0000000000
ENSG00000210979	0.0000000000
ENSG00000210980	0.0000000000
ENSG00000101966	25.4998505319
ENSG00000210981	0.0000000000
ENSG00000210982	0.0000000000
ENSG00000210983	0.0000000000
ENSG00000210984	0.0000000000
ENSG00000210985	0.0000000000
ENSG00000210987	0.0000000000
ENSG00000210988	0.0000000000
ENSG00000210989	0.0000000000
ENSG00000210990	0.0000000000
ENSG00000210991	0.0000000000
ENSG00000101972	91.1445590391
ENSG00000210993	0.0000000000
ENSG00000210994	0.0000000000
ENSG00000210995	0.0000000000
ENSG00000210996	0.0000000000
ENSG00000210997	0.0000000000
ENSG00000210998	0.0000000000
ENSG00000210999	0.0000000000
ENSG00000211001	0.0000000000
ENSG00000211002	0.0000000000
ENSG00000211003	0.0000000000
ENSG00000101974	15.9812080382
ENSG00000211004	0.0000000000
ENSG00000211005	0.0000000000
ENSG00000211006	0.0000000000
ENSG00000211007	0.0000000000
ENSG00000211008	0.0000000000
ENSG00000211009	0.0000000000
ENSG00000211010	0.0000000000
ENSG00000211011	0.0000000000
ENSG00000211012	0.0000000000
ENSG00000211013	0.0000000000
ENSG00000101977	6.6705113604
ENSG00000211014	0.0000000000
ENSG00000211015	0.0000000000
ENSG00000211016	0.0000000000
ENSG00000211017	0.0000000000
ENSG00000211018	0.0000000000
ENSG00000211019	0.0000000000
ENSG00000211020	0.0000000000
ENSG00000211021	0.0000000000
ENSG00000211022	0.0000000000
ENSG00000211023	0.0000000000
ENSG00000101981	0.0000000000
ENSG00000211024	0.0000000000
ENSG00000211026	0.0000000000
ENSG00000211027	0.0000000000
ENSG00000211028	0.0000000000
ENSG00000211029	0.0000000000
ENSG00000211030	0.0000000000
ENSG00000211031	0.0000000000
ENSG00000211032	0.0000000000
ENSG00000211033	0.0000000000
ENSG00000211034	0.0000000000
ENSG00000101986	14.7349552264
ENSG00000211035	0.0000000000
ENSG00000211036	0.0000000000
ENSG00000211039	0.0000000000
ENSG00000211040	0.0000000000
ENSG00000211041	0.0000000000
ENSG00000211042	0.0000000000
ENSG00000211043	0.0000000000
ENSG00000211044	0.0000000000
ENSG00000211045	0.0000000000
ENSG00000211047	0.0000000000
ENSG00000101997	47.8940675498
ENSG00000211048	0.0000000000
ENSG00000211049	0.0000000000
ENSG00000211051	0.0000000000
ENSG00000211052	0.0000000000
ENSG00000211053	0.0000000000
ENSG00000211054	0.0000000000
ENSG00000211055	0.0000000000
ENSG00000211056	0.0000000000
ENSG00000211057	0.0000000000
ENSG00000211058	0.0000000000
ENSG00000102001	0.0000000000
ENSG00000211059	0.0000000000
ENSG00000211060	0.0000000000
ENSG00000211061	0.0000000000
ENSG00000211062	0.0000000000
ENSG00000211063	0.0000000000
ENSG00000211064	0.0000000000
ENSG00000211065	0.0000000000
ENSG00000211066	0.0000000000
